DEPTH(m),CALI,GR,RESS,RESD,DENSITY,NEUTRON,Depth_ft,PERM
3447.745,8.49,153.535,2.159,1.938,2.458,0.352,11311.5,119.371
3447.898,8.473,154.91,2.129,2.0,2.453,0.387,11312.0,119.371
3448.05,8.465,148.535,2.122,2.015,2.45,0.338,11312.5,821.952
3448.202,8.47,144.818,2.163,1.994,2.45,0.338,11313.0,1166.8
3448.355,8.467,139.708,2.217,2.056,2.451,0.32,11313.5,1270.83
3448.507,8.456,149.643,2.244,2.09,2.447,0.326,11314.0,929.109
3448.66,8.464,152.96,2.249,2.087,2.441,0.369,11314.5,119.371
3448.812,8.475,160.346,2.227,2.075,2.44,0.376,11315.0,119.371
3448.964,8.463,155.286,2.196,2.053,2.445,0.358,11315.5,119.371
3449.117,8.457,154.743,2.182,2.048,2.452,0.339,11316.0,119.371
3449.269,8.467,157.566,2.214,2.089,2.456,0.304,11316.5,119.371
3462.528,8.516,162.078,2.315,2.338,2.436,0.286,11360.0,0.2324
3462.68,8.511,161.043,2.308,2.329,2.442,0.275,11360.5,33.8045
3462.833,8.524,159.383,2.271,2.169,2.445,0.288,11361.0,33.8531
3462.985,8.543,163.578,2.25,2.059,2.445,0.318,11361.5,21.7847
3463.138,8.555,164.791,2.252,2.261,2.444,0.333,11362.0,0.2324
3463.29,8.562,166.51,2.235,2.237,2.442,0.334,11362.5,0.2324
3463.442,8.553,165.386,2.165,2.087,2.436,0.333,11363.0,0.2324
3463.595,8.56,159.02,2.111,2.025,2.432,0.322,11363.5,0.2324
3463.747,8.564,154.873,2.109,2.0,2.44,0.322,11364.0,0.2324
3463.9,8.556,149.992,2.156,2.08,2.455,0.333,11364.5,0.2324
3464.052,8.537,152.464,2.148,2.096,2.462,0.346,11365.0,0.2324
3464.204,8.543,151.648,2.125,2.036,2.456,0.337,11365.5,0.2324
3464.357,8.554,157.413,2.091,2.025,2.448,0.339,11366.0,0.2324
3464.509,8.546,157.32,2.085,2.024,2.446,0.354,11366.5,0.2324
3464.662,8.542,160.931,2.11,2.014,2.448,0.358,11367.0,0.2324
3464.814,8.546,163.594,2.139,2.072,2.451,0.375,11367.5,0.2324
3464.966,8.565,165.923,2.141,2.055,2.456,0.359,11368.0,0.2324
3465.119,8.565,163.555,2.157,2.08,2.461,0.342,11368.5,0.2324
3465.271,8.561,160.86,2.191,2.12,2.461,0.327,11369.0,0.2324
3465.424,8.552,160.319,2.203,2.174,2.455,0.313,11369.5,0.2324
3465.576,8.537,159.419,2.201,2.173,2.445,0.303,11370.0,0.2324
3465.729,8.542,159.576,2.227,2.099,2.435,0.294,11370.5,0.2324
3465.881,8.541,162.033,2.259,2.203,2.431,0.319,11371.0,0.2324
3466.033,8.523,164.222,2.264,2.251,2.431,0.322,11371.5,8.0206
3466.186,8.512,165.558,2.278,2.23,2.43,0.315,11372.0,11.714
3466.338,8.525,165.261,2.334,2.275,2.426,0.314,11372.5,0.2324
3466.49,8.539,165.086,2.345,2.29,2.423,0.342,11373.0,0.2324
3466.643,8.526,166.427,2.314,2.268,2.422,0.349,11373.5,0.2324
3466.795,8.525,163.19,2.292,2.216,2.422,0.34,11374.0,0.2324
3466.948,8.523,160.835,2.304,2.123,2.423,0.333,11374.5,0.2324
3467.1,8.52,159.354,2.333,2.214,2.427,0.325,11375.0,0.2324
3467.252,8.524,158.11,2.346,2.273,2.431,0.309,11375.5,0.2324
3467.405,8.519,156.315,2.362,2.314,2.432,0.301,11376.0,0.2324
3467.557,8.528,156.666,2.412,2.334,2.431,0.295,11376.5,0.2324
3467.71,8.549,159.058,2.422,2.332,2.43,0.296,11377.0,0.2324
3467.862,8.543,165.858,2.361,2.332,2.433,0.32,11377.5,0.2324
3468.014,8.531,164.307,2.303,2.188,2.436,0.34,11378.0,0.2324
3468.167,8.533,165.218,2.245,2.258,2.438,0.357,11378.5,0.2324
3468.319,8.518,158.551,2.282,2.25,2.435,0.357,11379.0,0.2324
3468.472,8.528,154.145,2.241,2.05,2.427,0.32,11379.5,0.2324
3468.624,8.507,148.001,2.204,2.239,2.417,0.29,11380.0,0.2324
3468.776,8.489,144.355,2.226,2.136,2.414,0.288,11380.5,0.2324
3468.929,8.502,144.92,2.288,2.204,2.425,0.311,11381.0,0.2324
3469.081,8.531,145.525,2.381,2.306,2.445,0.326,11381.5,0.2324
3469.234,8.567,145.113,2.384,2.201,2.465,0.331,11382.0,0.2324
3469.386,8.552,155.428,2.419,2.479,2.477,0.329,11382.5,0.2324
3469.538,8.538,157.432,2.316,2.856,2.478,0.312,11383.0,0.2324
3469.691,8.525,154.227,2.194,1.857,2.468,0.299,11383.5,22.5364
3469.843,8.495,148.609,2.142,1.873,2.454,0.293,11384.0,25.3558
3469.996,8.51,149.672,2.211,2.215,2.445,0.308,11384.5,22.5154
3470.148,8.54,150.539,2.267,2.404,2.444,0.322,11385.0,0.2324
3470.3,8.536,151.485,2.192,2.187,2.447,0.32,11385.5,0.2324
3470.453,8.506,147.782,2.177,1.813,2.448,0.309,11386.0,0.2324
3470.605,8.517,149.1,2.189,1.942,2.448,0.298,11386.5,0.2324
3470.758,8.547,148.12,2.286,2.142,2.451,0.301,11387.0,0.2324
3470.91,8.539,149.345,2.246,2.081,2.455,0.302,11387.5,0.2324
3471.062,8.515,153.953,2.145,2.095,2.455,0.304,11388.0,0.2324
3471.215,8.514,159.618,2.141,2.046,2.453,0.308,11388.5,0.2324
3471.367,8.517,162.478,2.159,2.043,2.454,0.315,11389.0,0.2324
3471.52,8.515,163.344,2.196,2.137,2.46,0.323,11389.5,0.2324
3471.672,8.532,157.523,2.159,1.993,2.467,0.331,11390.0,0.2324
3471.824,8.543,159.683,2.143,2.058,2.473,0.338,11390.5,0.2324
3471.977,8.549,157.094,2.083,1.978,2.477,0.316,11391.0,0.2324
3472.129,8.569,157.398,2.047,1.912,2.476,0.317,11391.5,0.2324
3472.281,8.59,155.947,2.108,1.981,2.469,0.332,11392.0,0.2324
3472.434,8.609,156.005,2.172,2.221,2.46,0.348,11392.5,0.2324
3472.586,8.618,153.303,2.185,2.103,2.455,0.357,11393.0,0.2324
3472.739,8.632,154.822,2.16,1.83,2.456,0.364,11393.5,0.2324
3472.891,8.642,152.567,2.135,2.017,2.455,0.364,11394.0,0.2324
3473.044,8.631,150.008,2.096,2.045,2.449,0.361,11394.5,0.2324
3473.196,8.637,148.177,2.039,1.897,2.443,0.363,11395.0,0.2324
3473.348,8.673,146.635,1.988,1.874,2.443,0.34,11395.5,0.2324
3473.501,8.745,152.598,2.003,1.87,2.449,0.325,11396.0,0.2324
3473.653,8.754,153.935,2.011,1.91,2.457,0.341,11396.5,0.2324
3473.806,8.711,159.069,1.986,1.96,2.466,0.359,11397.0,0.2324
3473.958,8.707,159.924,1.994,1.958,2.473,0.353,11397.5,0.2324
3474.11,8.757,157.809,2.059,1.972,2.474,0.343,11398.0,0.2324
3474.263,8.779,152.267,2.097,2.019,2.467,0.324,11398.5,0.2324
3474.415,8.773,151.342,2.098,1.951,2.46,0.322,11399.0,0.2324
3474.568,8.756,150.946,2.086,1.863,2.458,0.321,11399.5,0.2324
3474.72,8.761,155.864,2.086,1.977,2.459,0.335,11400.0,0.2324
3474.872,8.773,154.715,2.042,2.006,2.459,0.34,11400.5,0.2324
3475.025,8.694,154.65,2.017,1.881,2.455,0.338,11401.0,0.2324
3475.177,8.688,155.153,1.995,2.003,2.453,0.332,11401.5,0.2324
3475.33,8.749,156.43,1.987,1.84,2.458,0.342,11402.0,0.2324
3475.482,8.726,154.294,1.989,2.06,2.466,0.324,11402.5,0.2324
3475.635,8.677,147.853,2.021,1.84,2.471,0.3,11403.0,0.2324
3475.787,8.66,144.883,2.054,1.874,2.47,0.324,11403.5,0.2324
3475.939,8.675,148.57,2.097,2.01,2.465,0.336,11404.0,0.2324
3476.092,8.726,149.513,2.14,2.037,2.464,0.343,11404.5,0.2324
3476.244,8.739,150.307,2.137,2.218,2.467,0.317,11405.0,0.2324
3476.396,8.713,149.561,2.098,2.139,2.467,0.324,11405.5,0.2324
3476.549,8.701,154.054,2.078,1.965,2.461,0.326,11406.0,0.2324
3476.701,8.654,156.446,2.083,1.948,2.451,0.321,11406.5,0.2324
3476.854,8.593,157.857,2.058,2.022,2.436,0.288,11407.0,0.2324
3477.006,8.594,148.771,2.033,1.987,2.419,0.275,11407.5,0.2324
3477.158,8.637,147.87,2.117,2.054,2.411,0.268,11408.0,0.2324
3477.311,8.658,142.186,2.354,2.202,2.414,0.277,11408.5,0.2324
3477.463,8.684,146.343,2.447,2.75,2.419,0.284,11409.0,62.1167
3477.615,8.682,144.223,2.115,2.817,2.411,0.277,11409.5,221.566
3477.768,8.599,143.082,1.856,1.807,2.392,0.258,11410.0,300.326
3477.92,8.587,143.758,1.874,1.693,2.383,0.259,11410.5,134.714
3478.073,8.663,143.032,2.027,1.992,2.395,0.256,11411.0,0.2324
3478.225,8.709,145.913,2.309,2.391,2.42,0.281,11411.5,0.2324
3478.378,8.759,149.384,2.382,2.39,2.44,0.325,11412.0,0.2324
3478.53,8.8,150.421,2.365,2.251,2.446,0.368,11412.5,0.2324
3478.682,8.819,148.896,2.322,2.27,2.443,0.353,11413.0,0.2324
3478.835,8.756,149.699,2.201,2.419,2.44,0.341,11413.5,0.2324
3478.987,8.71,149.929,2.227,2.339,2.439,0.331,11414.0,0.2324
3479.14,8.67,148.309,2.355,2.257,2.43,0.307,11414.5,0.2324
3479.292,8.577,143.725,2.145,2.101,2.404,0.25,11415.0,0.2324
3479.444,8.459,139.729,1.863,1.906,2.364,0.226,11415.5,0.2324
3479.597,8.453,134.155,1.681,1.844,2.328,0.22,11416.0,0.2324
3479.749,8.423,129.387,1.573,1.542,2.306,0.232,11416.5,0.2324
3479.902,8.394,128.191,1.587,1.455,2.302,0.256,11417.0,0.2324
3480.054,8.433,132.561,1.865,1.769,2.322,0.285,11417.5,0.2324
3480.206,8.494,136.387,2.341,2.279,2.363,0.31,11418.0,0.2324
3480.359,8.562,144.063,2.653,2.535,2.408,0.317,11418.5,0.2324
3480.511,8.569,144.893,2.902,3.223,2.428,0.297,11419.0,0.2324
3480.664,8.495,141.899,2.279,2.612,2.415,0.275,11419.5,0.2324
3480.816,8.425,139.828,1.901,2.189,2.387,0.254,11420.0,60.1644
3480.969,8.431,138.178,1.756,2.097,2.371,0.249,11420.5,75.338
3481.121,8.494,139.743,2.089,2.534,2.376,0.254,11421.0,69.729
3481.273,8.514,141.274,2.672,2.852,2.384,0.249,11421.5,0.2324
3481.426,8.406,136.865,2.519,2.756,2.368,0.239,11422.0,0.2324
3481.578,8.341,130.359,2.006,2.24,2.322,0.243,11422.5,0.2324
3481.73,8.355,126.787,1.606,1.764,2.27,0.253,11423.0,0.2324
3481.883,8.393,131.311,1.617,1.808,2.251,0.26,11423.5,0.2324
3482.035,8.418,135.966,1.891,1.939,2.277,0.265,11424.0,120.772
3482.188,8.405,137.861,2.037,2.011,2.325,0.26,11424.5,95.8408
3482.34,8.414,137.527,1.993,2.272,2.365,0.262,11425.0,68.2546
3482.492,8.46,134.665,2.293,2.247,2.392,0.253,11425.5,0.2324
3482.645,8.51,132.704,2.589,2.798,2.406,0.251,11426.0,0.2324
3482.797,8.467,136.839,2.48,2.589,2.404,0.251,11426.5,0.2324
3482.95,8.414,137.751,2.171,2.569,2.389,0.25,11427.0,0.2324
3483.102,8.459,140.635,2.1,2.281,2.373,0.258,11427.5,0.2324
3483.254,8.429,144.331,2.067,2.25,2.365,0.281,11428.0,0.2324
3483.407,8.374,144.747,2.02,2.346,2.361,0.287,11428.5,0.2324
3483.559,8.384,145.623,2.067,2.355,2.358,0.268,11429.0,0.2324
3483.712,8.41,141.284,2.25,2.535,2.355,0.262,11429.5,0.2324
3483.864,8.417,142.331,2.14,2.379,2.353,0.27,11430.0,0.2324
3484.016,8.423,143.276,1.975,2.117,2.356,0.286,11430.5,0.2324
3484.169,8.477,143.333,2.249,2.337,2.37,0.303,11431.0,0.2324
3484.321,8.504,143.047,2.612,2.826,2.393,0.291,11431.5,0.2324
3484.474,8.497,143.551,2.424,3.445,2.41,0.29,11432.0,0.2324
3484.626,8.42,145.116,2.067,2.691,2.411,0.27,11432.5,0.2324
3484.778,8.338,147.422,1.992,2.128,2.397,0.268,11433.0,0.2324
3484.931,8.351,146.81,2.023,2.208,2.377,0.27,11433.5,0.2324
3485.083,8.385,145.383,2.115,2.344,2.354,0.261,11434.0,0.2324
3485.236,8.371,140.086,1.868,2.049,2.335,0.255,11434.5,0.2324
3522.269,8.685,146.564,2.376,2.213,2.477,0.349,11556.0,0.2324
3522.421,8.67,154.263,2.334,2.19,2.476,0.378,11556.5,0.2324
3522.573,8.641,156.064,2.264,2.053,2.475,0.381,11557.0,0.2324
3522.726,8.622,154.067,2.256,2.067,2.474,0.371,11557.5,0.2324
3522.878,8.622,149.415,2.242,2.45,2.473,0.362,11558.0,0.2324
3523.031,8.642,147.809,2.128,2.371,2.471,0.379,11558.5,0.2324
3523.183,8.619,147.071,1.918,1.8,2.467,0.342,11559.0,0.2324
3523.336,8.614,152.12,1.864,1.57,2.469,0.344,11559.5,0.2324
3523.488,8.631,149.973,2.014,1.864,2.478,0.342,11560.0,0.2324
3523.64,8.662,151.43,2.233,2.119,2.493,0.361,11560.5,0.2324
3523.793,8.68,151.107,2.349,2.265,2.508,0.375,11561.0,0.2324
3523.945,8.69,148.03,2.413,2.319,2.517,0.378,11561.5,0.2324
3524.098,8.689,151.953,2.387,1.894,2.514,0.405,11562.0,0.2324
3524.25,8.674,155.451,2.34,2.066,2.499,0.454,11562.5,0.2324
3524.402,8.667,158.505,2.165,2.157,2.485,0.491,11563.0,0.2324
3524.555,8.659,162.069,1.939,1.665,2.481,0.446,11563.5,0.2324
3524.707,8.664,157.976,1.759,1.646,2.482,0.424,11564.0,0.2324
3524.86,8.689,155.488,1.648,1.602,2.48,0.419,11564.5,0.2324
3525.012,8.705,155.25,1.615,1.53,2.474,0.42,11565.0,0.2324
3525.164,8.706,160.546,1.603,1.682,2.472,0.432,11565.5,0.2324
3525.317,8.706,158.14,1.487,1.354,2.477,0.407,11566.0,0.2324
3525.469,8.696,157.989,1.388,1.175,2.484,0.415,11566.5,0.2324
3525.622,8.704,158.232,1.452,1.283,2.486,0.399,11567.0,0.2324
3525.774,8.711,156.776,1.598,1.426,2.48,0.385,11567.5,0.2324
3525.927,8.702,153.505,1.764,1.627,2.471,0.373,11568.0,0.2324
3526.079,8.71,150.887,1.85,1.523,2.47,0.365,11568.5,0.2324
3526.231,8.722,152.725,1.99,1.764,2.475,0.356,11569.0,0.2324
3526.384,8.723,151.954,2.053,1.876,2.479,0.354,11569.5,0.2324
3526.536,8.729,151.428,1.965,1.831,2.474,0.376,11570.0,0.2324
3526.688,8.742,150.71,1.865,1.79,2.46,0.412,11570.5,0.2324
3526.841,8.752,150.756,1.781,1.668,2.448,0.435,11571.0,0.2324
3526.993,8.755,149.928,1.761,1.558,2.444,0.415,11571.5,0.2324
3527.146,8.757,148.234,1.836,1.622,2.446,0.398,11572.0,0.2324
3527.298,8.757,151.192,1.872,1.787,2.446,0.41,11572.5,0.2324
3527.45,8.75,152.99,1.85,1.629,2.441,0.419,11573.0,0.2324
3527.603,8.745,150.288,1.843,1.7,2.44,0.403,11573.5,0.2324
3527.755,8.743,149.276,1.934,1.772,2.454,0.387,11574.0,0.2324
3527.908,8.74,151.062,1.926,1.736,2.476,0.384,11574.5,0.2324
3528.06,8.739,153.753,1.842,1.583,2.49,0.386,11575.0,0.2324
3528.212,8.734,159.214,1.829,1.623,2.49,0.389,11575.5,0.2324
3528.365,8.731,155.542,1.897,1.684,2.485,0.39,11576.0,0.2324
3528.517,8.736,164.241,1.959,1.734,2.481,0.402,11576.5,0.2324
3528.67,8.741,162.507,1.976,1.78,2.48,0.387,11577.0,0.2324
3528.822,8.744,165.239,1.98,1.764,2.478,0.375,11577.5,0.2324
3528.974,8.745,162.974,1.958,1.783,2.473,0.368,11578.0,0.2324
3529.127,8.738,162.791,1.961,1.767,2.469,0.392,11578.5,0.2324
3529.279,8.731,162.036,1.969,1.778,2.467,0.394,11579.0,0.2324
3529.432,8.726,159.779,1.978,1.79,2.465,0.394,11579.5,0.2324
3529.584,8.72,154.908,1.973,1.743,2.463,0.403,11580.0,0.2324
3529.736,8.724,151.651,1.947,1.763,2.462,0.396,11580.5,0.2324
3529.889,8.738,152.949,1.944,1.758,2.463,0.378,11581.0,0.2324
3530.041,8.739,155.935,1.966,1.764,2.464,0.371,11581.5,0.2324
3530.194,8.724,155.863,1.982,1.802,2.465,0.376,11582.0,0.2324
3530.346,8.721,154.678,1.981,1.761,2.47,0.39,11582.5,0.2324
3530.498,8.709,150.993,1.951,1.748,2.479,0.406,11583.0,0.2324
3530.651,8.708,152.058,1.913,1.743,2.485,0.41,11583.5,0.2324
3530.803,8.719,152.948,1.9,1.707,2.482,0.386,11584.0,0.2324
3530.956,8.721,155.064,1.891,1.741,2.47,0.368,11584.5,0.2324
3531.108,8.727,155.633,1.866,1.723,2.458,0.367,11585.0,0.2324
3531.26,8.724,154.728,1.851,1.654,2.454,0.414,11585.5,0.2324
3531.413,8.711,152.593,1.841,1.662,2.455,0.389,11586.0,0.2324
3531.565,8.693,151.951,1.848,1.71,2.455,0.396,11586.5,0.2324
3531.718,8.681,151.672,1.83,1.658,2.454,0.398,11587.0,0.2324
3531.87,8.677,149.343,1.812,1.621,2.452,0.406,11587.5,10.8459
3532.022,8.676,144.594,1.786,1.614,2.446,0.423,11588.0,738.975
3532.175,8.681,149.947,1.745,1.6,2.441,0.437,11588.5,894.016
3532.327,8.673,145.133,1.746,1.604,2.44,0.443,11589.0,1129.0
3532.479,8.665,142.375,1.791,1.617,2.447,0.44,11589.5,1369.4
3532.632,8.665,141.782,1.81,1.632,2.458,0.429,11590.0,1513.4
3532.784,8.659,146.029,1.788,1.631,2.467,0.424,11590.5,1610.9301
3532.937,8.651,146.788,1.746,1.574,2.469,0.405,11591.0,1714.79
3533.089,8.646,150.572,1.729,1.568,2.464,0.398,11591.5,1818.97
3533.242,8.642,147.74,1.745,1.685,2.461,0.404,11592.0,1918.35
3533.394,8.641,149.346,1.744,1.684,2.465,0.406,11592.5,2020.22
3533.546,8.64,145.83,1.731,1.489,2.473,0.391,11593.0,2098.73
3533.699,8.639,148.004,1.716,1.63,2.475,0.372,11593.5,2125.9299
3533.851,8.637,152.497,1.71,1.594,2.468,0.384,11594.0,2104.0801
3534.004,8.626,155.721,1.684,1.588,2.457,0.377,11594.5,2045.12
3534.156,8.626,159.572,1.671,1.523,2.449,0.381,11595.0,1966.77
3534.308,8.639,161.856,1.647,1.508,2.444,0.393,11595.5,1899.25
3534.461,8.639,160.158,1.625,1.504,2.44,0.398,11596.0,1886.08
3534.613,8.632,154.927,1.6,1.403,2.434,0.382,11596.5,1959.21
3534.766,8.619,158.939,1.551,1.334,2.426,0.361,11597.0,2104.3799
3534.918,8.606,161.116,1.478,1.284,2.418,0.355,11597.5,2244.47
3535.07,8.601,159.478,1.397,1.298,2.416,0.358,11598.0,2274.4299
3535.223,8.608,156.059,1.337,1.272,2.418,0.379,11598.5,2168.6599
3535.375,8.608,155.228,1.323,1.199,2.421,0.391,11599.0,2000.1899
3535.528,8.599,154.662,1.314,1.173,2.423,0.413,11599.5,1845.6899
3535.68,8.596,153.631,1.318,1.208,2.423,0.428,11600.0,1743.11
3535.833,8.593,146.845,1.352,1.147,2.426,0.44,11600.5,1704.63
3535.985,8.59,151.919,1.406,1.306,2.434,0.415,11601.0,1711.6801
3536.137,8.585,155.514,1.508,1.396,2.445,0.38,11601.5,1716.12
3536.29,8.578,151.684,1.583,1.468,2.458,0.365,11602.0,1695.87
3536.442,8.57,146.466,1.655,1.534,2.477,0.371,11602.5,1675.01
3536.594,8.574,142.189,1.69,1.545,2.502,0.385,11603.0,1994.1801
3536.747,8.584,144.253,1.677,1.527,2.521,0.375,11603.5,1960.12
3536.899,8.589,148.999,1.591,1.52,2.518,0.379,11604.0,1884.03
3537.052,8.589,151.32,1.495,1.397,2.494,0.396,11604.5,1770.1801
3537.204,8.592,146.21,1.442,1.358,2.467,0.398,11605.0,1632.72
3537.356,8.589,142.817,1.434,1.345,2.451,0.405,11605.5,1503.8199
3537.509,8.586,145.124,1.484,1.375,2.446,0.419,11606.0,1427.53
3537.661,8.596,150.591,1.6,1.486,2.443,0.423,11606.5,1398.38
3537.814,8.599,145.693,1.711,1.595,2.442,0.366,11607.0,1353.1899
3537.966,8.581,138.244,1.758,1.615,2.445,0.343,11607.5,1259.88
3538.118,8.565,137.71,1.786,1.644,2.455,0.332,11608.0,1153.76
3538.271,8.573,142.801,1.827,1.711,2.463,0.323,11608.5,1086.16
3538.423,8.594,144.168,1.861,1.673,2.465,0.337,11609.0,1092.15
3538.576,8.602,144.035,1.844,1.558,2.46,0.36,11609.5,1179.67
3538.728,8.569,147.925,1.707,1.553,2.451,0.376,11610.0,1300.04
3538.88,8.533,148.952,1.619,1.598,2.443,0.38,11610.5,1348.0699
3539.033,8.529,153.851,1.544,1.37,2.442,0.379,11611.0,1289.71
3539.185,8.539,158.168,1.538,1.472,2.445,0.391,11611.5,1231.53
3539.338,8.546,157.919,1.567,1.522,2.445,0.398,11612.0,1284.16
3539.49,8.54,154.595,1.588,1.498,2.439,0.399,11612.5,1473.47
3539.642,8.518,150.52,1.616,1.538,2.43,0.395,11613.0,1741.97
3539.795,8.479,146.406,1.62,1.631,2.427,0.331,11613.5,1954.6899
3539.947,8.426,124.484,1.615,1.549,2.42,0.308,11614.0,2009.77
3540.1,8.368,94.541,1.836,1.64,2.386,0.262,11614.5,1955.3199
3540.252,8.329,73.794,2.38,2.076,2.323,0.221,11615.0,1896.83
3540.404,8.313,63.878,3.004,2.948,2.258,0.194,11615.5,1885.55
3540.557,8.311,65.967,2.949,3.093,2.227,0.206,11616.0,1881.25
3540.709,8.341,79.357,2.092,2.394,2.225,0.244,11616.5,1854.77
3540.862,8.543,112.216,1.533,1.466,2.24,0.317,11617.0,1801.4301
3541.014,8.671,130.554,1.31,1.237,2.269,0.339,11617.5,1712.72
3541.167,8.471,137.547,1.254,1.181,2.305,0.368,11618.0,1598.98
3541.319,8.36,132.038,1.27,1.303,2.33,0.425,11618.5,1482.36
3541.471,8.227,127.0,1.246,1.196,2.335,0.468,11619.0,1387.78
3541.624,8.281,126.652,1.226,1.178,2.335,0.44,11619.5,1340.5699
3541.776,8.417,127.072,1.225,1.268,2.354,0.444,11620.0,1342.5601
3541.928,8.427,133.438,1.271,1.169,2.4,0.458,11620.5,1368.9
3542.081,8.428,138.388,1.388,1.286,2.45,0.467,11621.0,1386.15
3542.233,8.46,142.1,1.497,1.468,2.476,0.445,11621.5,1381.16
3542.385,8.508,142.715,1.569,1.512,2.471,0.43,11622.0,1356.49
3542.538,8.519,151.09,1.685,1.576,2.458,0.376,11622.5,1316.45
3542.69,8.52,155.152,1.758,1.676,2.451,0.378,11623.0,1272.9
3542.843,8.526,155.633,1.742,1.781,2.444,0.374,11623.5,1240.98
3542.995,8.483,154.351,1.602,1.618,2.431,0.39,11624.0,1228.34
3543.148,8.462,158.49,1.46,1.432,2.415,0.378,11624.5,1228.55
3543.3,8.481,154.942,1.393,1.334,2.408,0.373,11625.0,1239.25
3543.452,8.468,140.496,1.564,1.437,2.409,0.357,11625.5,1280.73
3546.043,8.556,130.923,1.964,1.664,2.466,0.316,11634.0,117.733
3546.196,8.52,131.671,1.982,1.78,2.467,0.298,11634.5,117.733
3546.348,8.502,130.654,1.957,1.791,2.475,0.32,11635.0,687.879
3546.5,8.545,133.14,1.914,1.447,2.485,0.342,11635.5,820.628
3546.653,8.609,136.794,1.816,1.444,2.471,0.332,11636.0,964.668
3546.805,8.642,142.343,1.754,1.938,2.431,0.351,11636.5,1133.48
3546.958,8.636,143.127,1.779,1.765,2.398,0.362,11637.0,1200.05
3547.11,8.601,138.44,1.894,1.26,2.404,0.352,11637.5,1062.72
3547.262,8.58,136.299,2.161,1.589,2.433,0.34,11638.0,847.714
3547.415,8.61,139.687,2.028,1.962,2.453,0.34,11638.5,727.987
3547.567,8.65,144.99,1.764,1.597,2.454,0.338,11639.0,732.874
3547.719,8.658,149.159,1.757,1.625,2.449,0.338,11639.5,117.733
3547.872,8.588,144.998,1.757,1.794,2.448,0.355,11640.0,117.733
3548.024,8.53,141.059,1.716,1.557,2.448,0.367,11640.5,117.733
3548.177,8.518,134.876,1.63,1.538,2.446,0.366,11641.0,117.733
3548.329,8.528,135.491,1.62,1.385,2.445,0.355,11641.5,117.733
3560.369,8.577,148.368,0.953,0.963,2.393,0.43,11681.0,117.733
3560.521,8.573,148.484,0.938,0.96,2.392,0.447,11681.5,117.733
3560.674,8.574,147.135,0.924,0.956,2.389,0.473,11682.0,613.237
3560.826,8.581,143.222,0.933,0.967,2.387,0.498,11682.5,732.681
3560.979,8.584,142.173,0.952,0.987,2.388,0.508,11683.0,830.972
3561.131,8.585,142.15,0.979,1.035,2.388,0.488,11683.5,872.657
3561.283,8.583,141.955,1.005,1.095,2.385,0.456,11684.0,837.352
3561.436,8.573,143.014,1.039,1.082,2.383,0.437,11684.5,766.404
3561.588,8.562,140.825,1.072,1.119,2.384,0.423,11685.0,790.715
3561.74,8.561,142.579,1.098,1.159,2.386,0.389,11685.5,1015.9
3561.893,8.555,143.526,1.118,1.191,2.389,0.402,11686.0,1412.29
3562.045,8.544,141.683,1.155,1.244,2.394,0.38,11686.5,1537.3199
3562.198,8.541,136.046,1.198,1.288,2.4,0.391,11687.0,1115.11
3562.35,8.538,132.143,1.224,1.306,2.4,0.396,11687.5,648.381
3562.502,8.54,132.509,1.222,1.289,2.393,0.399,11688.0,117.733
3562.655,8.542,133.177,1.216,1.294,2.387,0.421,11688.5,117.733
3562.807,8.545,138.68,1.207,1.268,2.384,0.453,11689.0,117.733
3562.96,8.539,137.803,1.208,1.285,2.384,0.436,11689.5,117.733
